timestamp,rtt
1674777716,38.46532
1674778200,43.596967
1674778429,43.578711
1674778913,38.365979
1674779153,38.346661
1674779388,38.413346
1674779635,38.413846
1674779869,38.387316
1674780109,38.507889
1674780348,38.376305
1674780589,38.442282
1674780839,38.414985
1674781068,38.369675
1674781308,38.328037
1674781798,38.270641
1674782034,38.341832
1674782279,38.318236
1674782513,38.362344
1674782753,38.352603
1674782985,38.361051
1674783236,38.412041
1674783476,38.297542
1674783714,38.298607
1674783957,38.36605
1674784186,38.491733
1674784431,38.370663
1674784671,38.281883
1674784912,38.338146
1674785396,38.344117
1674785630,38.399836
1674785868,38.391671
1674786117,38.333377
1674786353,38.297706
1674786587,38.459539
1674786836,38.373179
1674787080,38.40479
1674787305,38.330981
1674787549,38.367245
1674787798,38.38504
1674788031,38.31355
1674788278,38.313572
1674788512,38.363707
1674788996,38.368532
1674789226,38.317073
1674789468,38.310599
1674789709,38.321626
1674789952,38.324642
1674790198,38.296844
1674790431,38.391407
1674790672,38.359524
1674790909,38.307378
1674791152,38.326191
1674791398,38.408192
1674791626,38.421355
1674791869,38.396365
1674792113,38.377282
1674792592,38.33204
1674792838,38.346469
1674793075,38.339593
1674793311,38.389064
1674793560,38.357711
1674793789,38.441054
1674794031,38.417633
1674794272,38.453295
1674794506,38.396123
1674794754,38.467506
1674794992,38.392888
1674795234,38.488087
1674795465,38.41125
1674795712,38.386285
1674796198,38.365303
1674796428,38.392319
1674796671,38.346862
1674796911,38.372393
1674797154,38.357301
1674797390,38.370006
1674797627,38.360833
1674797877,38.367909
1674798111,38.370266
1674798351,38.421742
1674798592,38.359219
1674798838,38.351432
1674799068,38.338612
1674799305,38.369433
1674799799,38.450265
1674800028,38.346205
1674800270,38.390541
1674800511,38.400373
1674800750,38.37507
1674800996,38.471078
1674801227,38.428548
1674801470,38.390541
1674801714,38.338078
1674801950,38.406845
1674802193,38.547525
1674802428,38.361917
1674802673,38.390772
1674802905,38.434028
1674803397,38.344833
1674803639,38.387068
1674803867,38.350481
1674804112,38.37302
1674804349,38.355527
1674804591,38.302807
1674804834,38.357873
1674805072,38.355598
1674805308,38.360097
1674805554,38.342664
1674805790,38.890086
1674806028,38.42034
1674806266,38.368945
1674806515,38.342082
1674806989,38.419745
1674807233,38.405363
1674807479,38.392441
1674807713,38.33015
1674807950,38.364153
1674808189,38.375232
1674808427,38.361375
1674808668,38.350732
1674808914,38.401901
1674809160,38.353825
1674809394,38.493403
1674809640,38.354466
1674809868,38.364521
1674810105,38.343403
1674810589,38.354599
1674810837,38.374344
1674811066,38.38863
1674811320,38.520419
1674811553,38.526258
1674811787,38.367355
1674812033,38.431203
1674812266,38.348742
1674812506,38.356606
1674812747,38.434878
1674812989,38.41906
1674813232,38.352847
1674813479,38.468482
1674813709,38.466223
1674814192,38.38196
1674814439,38.480088
1674814669,38.382397
1674814916,38.456655
1674815158,38.359545
1674815398,38.532531
1674815627,38.446277
1674815878,38.464599
1674816114,38.376251
1674816353,38.489823
1674816591,38.401844
1674816836,38.439018
1674817078,38.364044
1674817314,38.341624
1674817795,38.435338
1674818038,38.388612
1674818267,38.440046
1674818506,38.560189
1674818755,38.403369
1674818999,38.367404
1674819238,38.565012
1674819472,38.342184
1674819711,38.473589
1674819959,38.422838
1674820194,38.417305
1674820435,38.458034
1674820669,38.485054
1674820912,38.393059
1674821391,38.420724
1674821640,38.432612
1674821879,38.585505
1674822115,38.44896
1674822358,38.487568
1674822597,38.488967
1674822834,38.503817
1674823078,38.404105
1674823305,38.412612
1674823554,38.554855
1674823800,38.478702
1674824031,38.514981
1674824276,38.463361
1674824510,38.467119
1674825000,38.532637
1674825232,38.483353
1674825467,38.542172
1674825717,38.514922
1674825951,38.494414
1674826189,38.477553
1674826429,38.511514
1674826667,38.449333
1674826911,38.535267
1674827157,38.398851
1674827398,38.528967
1674827636,38.501259
1674827875,38.350166
1674828105,38.637414
1674828589,38.557507
1674828832,38.529372
1674829075,38.576796
1674829308,38.496377
1674829550,38.428895
1674829786,38.349451
1674830031,38.557898
1674830266,38.494278
1674830517,38.450232
1674830755,38.463249
1674830986,38.432731
1674831227,38.544239
1674831473,38.404228
1674831716,38.481216
1674832194,38.646489
1674832436,38.397847
1674832668,38.559064
1674832916,38.525929
1674833150,38.450558
1674833397,38.342817
1674833639,38.538975
1674833871,38.500522
1674834108,38.444677
1674834346,38.440164
1674834592,38.473851
1674834835,38.52387
1674835066,38.534869
1674835307,38.512881
1674835793,38.538972
1674836038,38.537925
1674836274,38.490269
1674836505,38.398799
1674836751,38.510353
1674836999,38.433247
1674837228,38.568028
1674837467,38.464003
1674837706,38.457847
1674837957,38.503794
1674838190,38.684329
1674838432,38.535779
1674838679,38.53049
1674838911,38.550002
1674839400,38.470891
1674839639,38.451112
1674839869,38.487001
1674840114,38.521133
1674840348,38.492891
1674840594,38.605866
1674840833,38.527717
1674841068,38.473726
1674841307,38.47493
1674841549,38.52002
1674841799,38.563864
1674842031,38.52032
1674842276,38.44169
1674842516,38.502729
1674842992,38.511648
1674843234,38.417323
1674843465,38.479065
1674843719,38.48679
1674843958,38.581798
1674844199,38.531645
1674844425,38.571874
1674844667,38.422589
1674844909,38.461215
1674845151,38.491041
1674845387,38.612503
1674845631,38.500332
1674845868,38.484081
1674846109,38.570466
1674846585,38.547909
1674846830,38.498885
1674847069,38.446493
1674847315,38.463707
1674847554,38.425026
1674847790,38.47372
1674848035,38.480365
1674848276,38.540743
1674848516,38.443177
1674848755,38.522578
1674848996,38.523368
1674849237,38.484681
1674849468,38.509567
