timestamp,rtt
1674824425,19.278585
1674824672,19.2994
1674824907,19.353036
1674825142,19.189889
1674825382,19.23189
1674825626,19.325722
1674825862,19.361465
1674826112,19.288839
1674826349,19.29131
1674826588,19.21734
1674826825,19.301895
1674827075,19.293826
1674827304,19.398871
1674827551,19.283777
1674827783,19.281713
1674828026,19.230166
1674828264,19.355047
1674828508,19.163951
1674828752,19.327803
1674828988,19.264037
1674829236,19.510719
1674829474,19.340997
1674829707,19.239492
1674829950,19.310956
1674830194,19.209426
1674830428,19.308633
1674830662,19.294812
1674830904,19.265972
1674831145,19.446428
1674831390,19.269362
1674831625,19.234142
1674831868,19.270121
1674832114,19.218776
1674832349,19.394068
1674832582,19.283432
1674832836,19.291477
1674833071,19.257102
1674833301,19.298353
1674833543,19.194742
1674833788,19.293119
1674834025,19.301613
1674834270,19.278487
1674834506,19.269308
1674834756,19.205331
1674834987,19.279757
1674835228,19.253542
1674835475,19.286917
1674835709,19.268013
1674835953,19.729675
1674836187,19.195173
1674836431,19.249607
1674836674,19.248462
1674836903,19.305763
1674837143,19.178892
1674837388,19.413613
1674837625,19.151002
1674837871,19.315527
1674838115,19.242517
1674838343,19.166617
1674838586,19.318693
1674838833,19.240102
1674839073,19.236242
1674839310,19.182132
1674839548,19.303093
1674839784,19.314323
1674840031,19.185742
1674840264,19.217352
1674840515,19.205127
1674840747,19.252303
1674840984,19.475757
1674841235,19.473238
1674841464,19.267417
1674841711,19.275489
1674841955,19.343422
1674842189,19.415328
1674842432,19.410178
1674842672,19.246284
1674842905,19.460048
1674843148,19.277698
1674843381,19.249702
1674843630,19.231223
1674843870,19.473333
1674844111,19.335362
1674844342,19.384133
1674844591,19.285727
1674844829,19.374153
1674845074,19.435193
1674845309,19.147327
1674845552,19.425948
1674845791,19.425965
1674846022,19.426824
1674846262,19.280022
1674846509,19.390243
1674846749,19.311373
1674846990,19.465395
1674847231,19.394823
1674847467,19.384693
1674847708,19.432153
1674847944,19.186857
1674848189,19.205087
1674848432,19.612709
1674848672,19.592535
1674848911,19.417309
1674849143,19.403659
1674849382,19.398883
1674849624,19.355107
1674849875,19.214187
1674850112,20.293812
1674850348,19.394712
1674850592,19.558698
1674850825,19.370597
1674851066,20.320423
1674851306,19.96839
1674851547,21.104153
1674851794,19.370383
1674852029,19.394138
1674852264,20.078811
1674852510,19.596201
1674852743,19.79293
1674852985,19.621495
1674853235,20.860531
1674853467,19.646285
1674853702,19.673795
1674853951,19.690321
1674854185,19.899572
1674854424,20.203867
1674854674,19.674519
1674854916,19.73914
1674855151,20.243288
1674855392,19.712314
1674855635,19.890035
1674855875,19.842545
1674856109,19.364838
1674856345,19.75547
1674856589,19.529139
1674856826,19.63023
1674857074,19.404693
1674857305,19.388962
1674857542,19.242817
1674857782,19.240702
1674858033,19.338038
1674858263,19.544638
1674858508,19.397263
1674858754,19.398768
1674858982,19.365157
1674859233,19.240262
1674859465,19.382039
1674859707,19.399528
1674859948,19.258064
1674860187,19.286414
1674860436,19.481583
1674860667,19.303613
1674860913,19.290828
1674861153,19.344238
1674861394,19.162026
1674861633,19.331423
1674861865,19.277507
1674862102,19.296297
1674862353,19.262252
1674862583,19.209607
1674862834,19.262153
1674863069,19.254012
1674863303,19.276804
1674863542,19.178902
1674863795,19.286078
1674864028,19.218641
1674864263,19.296242
1674864505,19.271133
1674864756,19.226322
1674864983,19.323357
1674865222,19.271082
1674865462,19.302133
1674865713,19.235713
1674865955,19.285002
1674866183,19.341673
1674866429,19.300242
1674866670,19.263737
1674866910,19.309595
1674867154,19.28936
1674867384,19.34658
1674867624,19.266679
1674867869,19.256056
1674868102,19.295934
1674868350,19.289391
1674868593,19.398341
1674868829,19.222869
1674869073,19.279836
1674869315,19.355497
1674869545,19.275553
1674869791,19.205045
1674870028,19.293996
1674870275,19.224965
1674870507,19.270731
1674870745,19.255446
1674870984,19.31812
1674871233,19.336065
1674871464,19.232584
1674871712,19.255659
1674871944,19.305875
1674872187,19.168467
1674872422,19.205879
1674872662,19.29085
1674872906,19.053181
1674873150,19.202085
1674873383,19.364422
1674873633,19.15437
1674873872,19.243245
1674874112,19.254295
1674874346,19.168102
1674874592,19.292455
1674874830,19.165855
1674875065,19.26338
