timestamp,rtt
1674824463,25.254712
1674824717,25.249218
1674824943,25.232698
1674825185,25.218454
1674825435,25.076559
1674825663,25.091902
1674825910,25.178902
1674826152,25.255216
1674826385,25.187078
1674826622,25.218282
1674826870,25.274321
1674827108,25.167578
1674827354,25.216679
1674827582,25.244702
1674827834,25.153719
1674828077,25.233944
1674828307,25.175567
1674828555,25.150394
1674828784,25.272038
1674829034,25.108063
1674829275,25.127398
1674829508,25.158783
1674829750,25.276208
1674829986,25.187948
1674830234,25.208993
1674830466,25.098792
1674830711,25.215612
1674830952,25.147652
1674831185,25.223147
1674831435,25.224172
1674831666,25.133772
1674831917,25.203647
1674832147,25.242288
1674832387,25.194379
1674832626,25.137953
1674832864,25.210817
1674833102,25.207708
1674833343,25.255962
1674833584,25.101075
1674833826,25.192513
1674834068,25.184127
1674834309,25.239048
1674834553,25.232787
1674834789,25.139402
1674835022,25.294327
1674835276,25.176546
1674835517,25.198871
1674835744,25.108347
1674835993,25.163542
1674836235,25.166233
1674836468,25.230922
1674836712,25.117957
1674836948,25.238246
1674837188,25.244217
1674837425,25.160989
1674837667,25.169713
1674837903,25.151797
1674838144,25.134553
1674838388,25.181543
1674838623,25.202682
1674838873,25.213717
1674839111,25.165993
1674839355,25.389699
1674839590,25.109067
1674839823,25.175827
1674840067,25.145642
1674840309,25.299777
1674840556,25.157272
1674840786,25.192282
1674841036,25.113042
1674841276,25.161933
1674841504,25.215277
1674841751,25.255221
1674841995,25.353742
1674842236,25.222587
1674842471,25.107024
1674842714,25.194432
1674842950,25.243492
1674843189,25.162244
1674843423,25.195857
1674843674,25.124493
1674843916,25.236747
1674844157,25.222208
1674844389,25.326759
1674844627,25.301856
1674844872,25.188542
1674845115,25.116098
1674845342,25.365282
1674845588,25.179694
1674845836,25.154672
1674846067,25.237383
1674846305,25.249953
1674846552,25.216298
1674846789,25.233992
1674847026,25.166357
1674847264,25.157458
1674847508,25.154577
1674847743,25.201527
1674847988,25.127852
1674848225,25.169824
1674848464,25.179312
1674848708,25.189536
1674848950,25.153632
1674849192,25.155703
1674849423,25.147877
1674849670,25.128352
1674849903,25.216367
1674850151,25.169967
1674850387,25.202999
1674850631,25.228312
1674850863,25.383506
1674851105,25.365262
1674851347,25.409916
1674851592,25.100392
1674851824,25.172538
1674852067,25.109202
1674852308,25.185719
1674852552,25.174058
1674852794,25.180202
1674853025,25.150622
1674853272,25.215194
1674853508,25.165612
1674853745,25.379723
1674853991,25.335908
1674854224,25.403867
1674854464,25.301957
1674854710,25.302612
1674854955,25.159017
1674855195,25.250382
1674855425,25.152003
1674855673,25.117517
1674855905,25.213371
1674856148,25.158712
1674856391,24.951315
1674856634,25.314648
1674856871,25.243767
1674857112,25.130359
1674857354,25.326927
1674857595,25.138584
1674857834,25.184827
1674858064,25.137748
1674858314,25.150468
1674858556,25.188608
1674858796,25.211574
1674859036,25.176424
1674859267,25.193657
1674859506,25.101732
1674859743,25.362652
1674859990,25.174234
1674860231,25.228364
1674860471,25.199204
1674860705,25.275698
1674860952,25.163173
1674861197,25.25258
1674861427,25.176287
1674861664,25.153462
1674861912,25.196193
1674862145,25.013398
1674862392,25.187308
1674862627,25.236492
1674862864,25.205766
1674863109,24.782268
1674863353,25.263862
1674863590,25.217158
1674863829,25.210364
1674864076,25.26618
1674864310,25.243992
1674864542,25.237347
1674864784,25.280868
1674865036,25.123693
1674865265,25.246009
1674865516,25.266549
1674865756,25.246262
1674865996,25.276452
1674866225,25.170607
1674866477,25.191518
1674866717,25.304437
1674866950,25.204752
1674867194,25.274058
1674867429,25.231016
1674867663,25.052114
1674867912,25.251043
1674868146,25.224647
1674868389,25.209234
1674868636,25.134757
1674868877,25.255971
1674869116,25.224368
1674869346,25.193948
1674869590,25.221102
1674869824,24.911293
1674870062,25.118627
1674870306,25.156412
1674870545,25.070223
1674870794,25.236592
1674871030,25.101988
1674871271,25.139417
1674871515,25.087324
1674871749,25.217967
1674871990,25.047208
1674872226,24.994768
1674872467,25.121242
1674872703,25.208638
1674872945,25.177024
1674873185,24.995538
1674873424,25.151059
1674873676,25.137923
1674873906,25.084032
1674874143,25.256133
1674874382,24.997418
1674874633,25.103883
1674874874,24.922989
1674875109,25.028188
1674875357,24.801859
1674875587,25.164474
1674875827,25.029622
1674876063,24.917489
1674876303,25.10269
1674876546,25.028289
1674876785,25.093453
1674877027,25.023647
1674877263,24.987574
1674877510,25.072758
1674877742,24.788515
1674877987,24.813288
1674878229,25.132723
1674878474,24.810208
1674878710,24.998092
1674878945,25.083194
1674879183,24.829938
1674879432,24.828259
1674879671,24.965638
1674879912,24.833604
1674880152,24.819435
1674880387,25.106833
1674880634,25.112527
1674880875,24.812294
1674881114,25.118658
1674881354,25.070357
1674881597,24.903122
1674881829,24.899548
1674882066,25.012527
1674882310,24.870468
1674882556,24.871744
