timestamp,rtt
1674640878,65.532198
1674641129,65.25022999999999
1674641358,65.40416
1674641608,65.188083
1674641843,65.067904
1674642085,65.135694
1674642317,65.157391
1674642564,65.59188
1674642796,65.481798
1674643046,64.97331199999999
1674643291,65.215386
1674643518,65.394483
1674643760,65.146606
1674644011,65.189736
1674644244,65.779525
1674644488,65.206562
1674681690,65.29948
1674681916,65.45777000000001
1674682158,65.62261099999999
1674682408,65.22879800000001
1674682641,65.59049999999999
1674682888,65.56147200000001
1674683126,65.502428
1674683357,65.497497
1674683598,65.50864899999999
1674683846,65.22626199999999
1674684077,65.449427
1674684330,65.277037
1674684571,65.544979
1674684803,65.392946
1674685049,65.384905
1674685277,65.86455600000001
1674685528,65.544223
1674685770,65.393973
1674686002,65.39444400000001
1674686243,65.38304000000001
1674686481,65.49381600000001
1674686719,65.523064
1674686958,65.649186
1674687202,65.817948
1674687449,65.399454
1674687685,65.183632
1674687928,65.36770299999999
1674688168,65.260672
1674688411,65.86352000000001
1674688644,65.393095
1674688890,65.389764
1674689121,65.272537
1674689368,65.370367
1674689600,65.486477
1674689838,65.381247
1674690087,65.442213
1674690325,65.428381
1674690558,65.857713
1674690798,65.478143
1674691037,65.39892900000001
1674691286,65.37070899999999
1674691528,65.274937
1674691759,65.44158
1674692004,65.599008
1674692246,65.371856
1674692485,65.336686
1674692728,65.246034
1674692956,65.393212
1674693207,65.334137
1674693450,65.414774
1674693687,65.288298
1674693922,65.452443
1674694162,65.276452
1674694410,65.38864199999999
1674694648,65.218464
1674694885,65.306986
1674695121,65.437039
1674695364,65.393823
1674695597,65.388341
1674695847,65.29679300000001
1674696086,65.728828
1674696323,65.865984
1674696563,65.743041
1674696798,65.18986
1674697040,65.700697
1674697278,65.54986
1674697527,65.69032800000001
1674697758,65.606469
1674697998,65.413456
1674698240,65.59018400000001
1674698486,65.39409
1674698716,65.30210600000001
1674698962,65.388861
1674699203,65.281521
1674699438,65.249032
1674699681,65.354878
1674699918,65.287337
1674700157,65.35053
1674700407,65.520837
1674700642,65.582392
1674700881,65.548275
1674701118,65.354792
1674701369,65.415641
1674701608,65.700991
1674701842,65.542871
1674702083,65.327832
1674702321,65.434235
1674702568,65.49575899999999
1674702802,65.405972
1674703045,65.62066300000001
1674703281,65.439993
1674703520,65.61985700000001
1674703765,65.434021
1674704007,65.28934699999999
1674704237,65.42975200000001
1674704480,65.411725
1674704725,65.67746
1674704959,65.332421
1674705202,65.271051
1674705437,65.267517
1674705690,65.266317
1674705916,65.559991
1674706162,65.483926
1674706409,206.712316
1674706647,65.284189
1674706891,65.754703
1674707123,65.389055
1674707369,65.44304199999999
1674707609,65.49470199999999
1674707850,65.637664
1674708081,65.357821
1674708323,65.634588
1674708566,65.51754700000001
1674708798,65.340351
1674709050,65.372431
1674709282,65.461053
1674709520,65.392024
1674709758,65.522988
1674710002,65.324693
1674710249,65.778335
1674710485,65.448652
